seqIndex,netCharge,FC,LW,DP,NK,AE,pcMK,_SolventAccessibilityD1025,tau2_GRAR740104,tau4_GRAR740104,QSO50_GRAR740104,QSO29_GRAR740104
8653,0.0,0.0,0.0,0.0,0.0,5.0,0.3333333333333333,19.048,11710.684210526315,9392.058823529413,0.0,0.044498
8654,-2.0,0.0,0.0,0.0,0.0,5.0,0.5,14.286,12064.368421052632,9465.470588235294,0.0,0.044094
8655,-1.0,0.0,0.0,0.0,0.0,5.0,0.5,9.524,11727.105263157895,8780.117647058823,0.0,0.047519
8656,0.0,0.0,0.0,0.0,0.0,5.0,0.5,19.048,10975.736842105263,8757.764705882353,0.0,0.046712
8657,0.0,0.0,0.0,0.0,0.0,5.0,0.5,23.81,11049.842105263158,8708.823529411764,0.0,0.045595
8658,1.0,0.0,5.0,0.0,0.0,5.0,0.5,19.048,10188.842105263158,9134.0,0.0,0.045685
8659,-2.0,0.0,0.0,0.0,4.76,0.0,0.5,22.727,12504.1,6785.777777777777,0.0,0.079205
8660,-2.0,0.0,0.0,0.0,4.76,0.0,0.0,18.182,13562.5,7792.722222222223,0.0,0.074852
8661,-1.0,0.0,0.0,0.0,4.76,0.0,0.0,13.636,13204.35,7772.277777777777,0.0,0.074697
8662,-1.0,0.0,0.0,0.0,4.76,0.0,0.0,18.182,12763.8,9188.277777777777,0.0,0.080676
8663,-1.0,0.0,0.0,0.0,4.76,0.0,0.0,18.182,12572.4,9688.277777777777,0.0,0.069566
8664,-1.0,0.0,0.0,0.0,4.76,0.0,0.0,13.636,13168.8,9114.944444444445,0.0,0.074891
8665,-1.0,0.0,0.0,0.0,4.76,0.0,0.0,22.727,13168.8,9185.611111111111,0.0,0.075596
8666,-1.0,0.0,0.0,0.0,4.76,0.0,0.0,31.818,12745.15,9185.611111111111,0.0,0.069449
8667,-1.0,0.0,0.0,0.0,4.76,0.0,0.0,31.818,12267.0,8782.444444444445,0.0,0.077822
8668,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.273,11096.55,9265.055555555555,0.0,0.074274
8669,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.727,11550.15,9754.833333333334,0.0,0.073928
8670,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,31.818,10309.0,9992.444444444445,0.0,0.073511
8671,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.273,10226.65,10386.888888888889,0.0,0.078049
8672,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.727,8828.4,10839.722222222223,0.0,0.070216
8673,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.727,8175.15,11013.944444444445,0.0,0.069157
8674,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.727,7801.5,9906.833333333334,0.0,0.074298
8675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.182,7649.1,9378.388888888889,0.0,0.067279
8676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.636,7631.85,8977.0,0.0,0.07047
8677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.091,8159.1,8930.277777777777,0.0,0.072476
8678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.636,8486.1,8577.833333333334,0.0,0.069907
8679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.636,9095.55,8753.833333333334,0.0,0.069682
8680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.091,8416.4,7465.833333333333,0.0,0.061904
8681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.636,8873.6,6964.444444444444,0.0,0.061716
8682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.727,9824.55,6361.277777777777,0.0,0.06273
8683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.182,10304.55,5758.111111111111,0.0,0.067128
8684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.182,10618.3,6234.777777777777,0.0,0.070363
8685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.636,10627.85,6650.111111111111,0.0,0.070858
8686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.091,10608.85,7781.666666666667,0.0,0.065957
8687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.091,11087.0,6826.055555555556,0.0,0.057773
8688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.091,12566.2,7619.555555555556,0.0,0.051827
8689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.091,12452.35,7696.944444444444,0.0,0.050047
8690,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.273,12734.5,7354.722222222223,0.0,0.048445
8691,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.909,12444.25,8238.5,0.0,0.051648
8692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.364,12528.1,8515.333333333334,0.0,0.049992
8693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.818,12296.9,8457.277777777777,0.0,0.048473
8694,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.273,12536.15,8980.0,0.0,0.051197
8695,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.273,12398.15,9640.055555555555,0.0,0.052808
8696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.727,12637.4,8980.0,0.0,0.053766
8697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.182,12366.15,9212.0,0.0,0.051635
8698,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.636,11849.4,9379.166666666666,0.0,0.051814
8699,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.091,11328.6,9636.055555555555,0.0,0.057249
8700,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.182,11116.75,10049.388888888889,0.0,0.064197
8701,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.182,10516.75,10515.222222222223,0.0,0.068326
8702,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.182,9564.55,10559.666666666666,0.0,0.074255
8703,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.636,9389.8,10208.333333333334,0.0,0.077931
8704,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.727,8437.6,8564.777777777777,0.0,0.06883
8705,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.727,8437.6,8554.611111111111,0.0,0.06883
8706,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.182,8485.85,8041.111111111111,0.0,0.073646
8707,3.0,0.0,0.0,0.0,0.0,0.0,0.0,27.273,7965.65,7963.722222222223,0.0,0.075462
8708,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.727,6882.5,8619.777777777777,0.0,0.069691
8709,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.182,6863.1,8073.777777777777,0.0,0.072574
8710,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.727,6662.9,7692.444444444444,0.0,0.075439
8711,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.182,6760.75,8878.0,0.0,0.078431
8712,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.636,6665.5,9168.666666666666,0.0,0.07374
8713,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.636,7126.3,8611.333333333334,0.0,0.07258
8714,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.091,6730.25,8785.555555555555,0.0,0.071424
8715,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.091,6388.25,8318.888888888889,0.0,0.068111
8716,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545,6296.4,8134.166666666667,0.0,0.067045
8717,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.727,6009.65,8745.333333333334,0.0,0.064844
8718,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.182,5968.85,8449.333333333334,0.0,0.06045
8719,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.636,5918.6,8161.333333333333,0.0,0.05912
8720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.091,5486.6,7818.055555555556,0.0,0.052628
8721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.091,5515.55,7497.166666666667,0.0,0.05607
8722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.091,6400.0,8310.555555555555,0.0,0.05618
8723,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545,6286.15,8263.833333333334,0.0,0.051359
8724,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.091,6490.95,8403.833333333334,0.0,0.038887
8725,-2.0,0.0,0.0,0.0,0.0,4.76,0.0,4.545,6030.15,8425.388888888889,0.0,0.038926
8726,-3.0,0.0,0.0,0.0,0.0,4.76,0.0,4.545,6112.55,8070.722222222223,0.0,0.04314
8727,-3.0,0.0,0.0,0.0,0.0,4.76,0.0,9.091,7267.75,8842.277777777777,0.0,0.045793
8728,-4.0,0.0,0.0,0.0,0.0,4.76,0.0,4.545,7351.9,8953.388888888889,0.0,0.047082
8729,-3.0,0.0,0.0,0.0,0.0,4.76,0.0,45.455,7496.1,7844.055555555556,0.0,0.051744
8730,-3.0,0.0,0.0,0.0,0.0,4.76,0.0,40.909,8346.55,8119.555555555556,0.0,0.058002
8731,-3.0,0.0,0.0,0.0,0.0,4.76,0.0,54.545,8732.95,8223.555555555555,0.0,0.052515
8732,-1.0,0.0,0.0,0.0,0.0,4.76,0.0,50.0,9076.15,8582.888888888889,0.0,0.054213
8733,0.0,0.0,0.0,0.0,0.0,4.76,0.0,45.455,9038.55,8519.5,0.0,0.059106
8734,0.0,0.0,0.0,0.0,0.0,4.76,0.0,40.909,9089.75,8759.5,0.0,0.05252
8735,-1.0,0.0,0.0,0.0,0.0,4.76,0.0,36.364,9048.95,9191.944444444445,0.0,0.04773
8736,-1.0,0.0,0.0,0.0,4.76,4.76,0.0,31.818,8744.75,9074.611111111111,0.0,0.052179
8737,-1.0,0.0,0.0,0.0,4.76,4.76,0.0,27.273,9741.15,9310.111111111111,0.0,0.05528
8738,-1.0,0.0,0.0,0.0,4.76,4.76,0.0,22.727,9891.15,9476.777777777777,0.0,0.053596
8739,-1.0,0.0,0.0,0.0,4.76,4.76,0.0,22.727,9834.15,9711.5,0.0,0.057443
8740,-1.0,0.0,0.0,0.0,4.76,4.76,0.0,18.182,11025.95,9464.833333333334,0.0,0.057708
8741,0.0,0.0,0.0,0.0,4.76,4.76,0.0,13.636,11076.2,9491.722222222223,0.0,0.055406
8742,-1.0,0.0,0.0,0.0,4.76,4.76,0.0,9.091,10191.75,10229.444444444445,0.0,0.053395
8743,-2.0,0.0,0.0,0.0,4.76,4.76,0.0,13.636,10691.55,9930.611111111111,0.0,0.046952
8744,-2.0,0.0,0.0,0.0,4.76,4.76,0.0,22.727,11897.95,10685.222222222223,0.0,0.055108
8745,0.0,0.0,0.0,0.0,4.76,4.76,0.0,18.182,12043.75,9924.388888888889,0.0,0.055625
8746,0.0,0.0,0.0,0.0,4.76,0.0,0.0,13.636,12065.35,9931.111111111111,0.0,0.06244
8747,0.0,0.0,0.0,0.0,4.76,0.0,0.0,9.091,11055.95,9756.888888888889,0.0,0.0677
8748,1.0,0.0,0.0,0.0,4.76,0.0,0.0,9.091,11169.8,8668.0,0.0,0.0691
8749,0.0,0.0,0.0,0.0,4.76,0.0,0.0,4.545,10564.8,8623.277777777777,0.0,0.068848
8750,0.0,0.0,0.0,0.0,4.76,0.0,0.0,9.091,10504.4,8207.277777777777,0.0,0.073928
8751,-2.0,0.0,0.0,0.0,4.76,0.0,0.0,4.545,9931.95,7869.277777777777,0.0,0.070742
8752,-2.0,0.0,0.0,0.0,4.76,0.0,0.0,4.545,9643.2,7731.333333333333,0.0,0.073121
8753,-3.0,0.0,0.0,0.0,4.76,0.0,0.0,27.273,9220.0,6430.833333333333,0.0,0.072506
8754,-3.0,0.0,0.0,0.0,4.76,0.0,0.0,22.727,9420.85,6784.833333333333,0.0,0.065977
8755,-3.0,0.0,0.0,0.0,4.76,0.0,0.0,18.182,10107.4,7312.166666666667,0.0,0.063376
8756,-4.0,0.0,0.0,0.0,4.76,0.0,0.0,13.636,10712.4,7097.666666666667,0.0,0.062166
8757,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.091,10453.2,7396.5,0.0,0.058136
8758,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545,10197.75,7240.666666666667,0.0,0.057917
8759,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,18.182,10094.55,8447.166666666666,0.0,0.05555
8760,-4.0,0.0,0.0,0.0,4.76,0.0,0.0,13.636,9256.35,7838.333333333333,0.0,0.052886
8761,-4.0,0.0,0.0,0.0,4.76,0.0,0.0,9.091,9045.9,7603.611111111111,0.0,0.047615
8762,-3.0,0.0,0.0,0.0,4.76,0.0,0.0,4.545,9516.35,7018.333333333333,0.0,0.052663
8763,-3.0,0.0,0.0,0.0,4.76,0.0,0.0,13.636,8693.15,6613.166666666667,0.0,0.050349
8764,-2.0,0.0,0.0,0.0,4.76,0.0,0.0,9.091,7513.15,6995.833333333333,0.0,0.054946
8765,-2.0,0.0,0.0,0.0,4.76,0.0,0.0,4.545,7687.35,7529.388888888889,0.0,0.056108
8766,-2.0,0.0,0.0,0.0,4.76,0.0,0.0,18.182,7093.3,7786.277777777777,0.0,0.051525
8767,-3.0,0.0,0.0,0.0,4.76,0.0,0.0,13.636,7845.3,8744.5,0.0,0.059482
8768,-2.0,0.0,0.0,0.0,4.76,0.0,0.0,9.091,7547.7,8956.333333333334,0.0,0.055338
8769,-1.0,0.0,0.0,0.0,4.76,0.0,0.0,4.545,7548.95,10014.333333333334,0.0,0.053679
8770,0.0,0.0,0.0,0.0,4.76,0.0,0.0,31.818,6490.1,10163.666666666666,0.0,0.055361
8771,1.0,0.0,0.0,0.0,4.76,0.0,0.0,27.273,6491.35,10163.666666666666,0.0,0.051567
8772,1.0,0.0,0.0,0.0,4.76,0.0,0.0,31.818,6800.3,10308.333333333334,0.0,0.060218
8773,2.0,0.0,0.0,0.0,4.76,0.0,0.0,27.273,7808.5,10478.833333333334,0.0,0.060384
8774,2.0,0.0,0.0,0.0,4.76,0.0,0.0,22.727,8206.25,10881.333333333334,0.0,0.061564
8775,3.0,0.0,0.0,0.0,4.76,0.0,0.0,18.182,7414.25,11581.166666666666,0.0,0.058131
8776,2.0,0.0,0.0,0.0,4.76,0.0,0.0,13.636,7040.45,11309.166666666666,0.0,0.053147
8777,2.0,0.0,0.0,0.0,4.76,0.0,0.0,27.273,7013.65,10930.0,0.0,0.05365
8778,2.0,0.0,0.0,0.0,4.76,0.0,0.0,22.727,7792.3,10576.666666666666,0.0,0.061188
8779,2.0,0.0,0.0,0.0,4.76,0.0,0.0,22.727,7523.5,11877.166666666666,0.0,0.064539
8780,2.0,0.0,0.0,0.0,4.76,0.0,0.0,18.182,7292.95,11158.944444444445,0.0,0.061608
8781,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.636,6972.95,11098.277777777777,0.0,0.060579
8782,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.091,6740.55,11491.611111111111,0.0,0.064448
8783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.273,8062.95,12601.611111111111,0.0,0.058965
8784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.818,7882.95,12814.944444444445,0.0,0.067867
8785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.273,8146.15,12228.277777777777,0.0,0.062049
8786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.727,9098.35,12558.944444444445,0.0,0.06223
8787,1.0,0.0,0.0,0.0,0.0,0.0,0.5,18.182,8579.0,12923.166666666666,0.0,0.070213
8788,1.0,0.0,0.0,0.0,0.0,0.0,0.5,13.636,8456.6,12804.0,0.0,0.071308
8789,2.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,18.182,8906.6,13393.388888888889,0.0,0.072809
8790,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,13.636,9093.45,13497.888888888889,0.0,0.070162
8791,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,13.636,9622.65,12750.333333333334,0.0,0.062449
8792,0.0,0.0,0.0,0.0,0.0,0.0,0.5,9.091,9102.45,12425.444444444445,0.0,0.070926
8793,0.0,0.0,0.0,0.0,0.0,0.0,0.5,22.727,8182.45,12088.111111111111,0.0,0.075071
8794,-1.0,0.0,0.0,0.0,0.0,0.0,0.5,22.727,8687.85,13232.777777777777,0.0,0.077748
8795,-1.0,0.0,0.0,0.0,0.0,0.0,0.5,18.182,8960.5,12699.444444444445,0.0,0.076562
8796,-1.0,0.0,0.0,0.0,0.0,0.0,0.5,13.636,9312.5,12496.277777777777,0.0,0.074517
8797,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,9.091,8568.5,12091.833333333334,0.0,0.067148
8798,-1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,13.636,8267.25,11827.333333333334,0.0,0.06484
8799,-1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,18.182,8736.25,12430.5,0.0,0.0581
8800,-2.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,13.636,8626.25,11928.277777777777,0.0,0.053583
8801,-2.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,13.636,8627.5,10920.777777777777,0.0,0.050114
8802,-2.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,9.091,8431.5,10657.277777777777,0.0,0.05
8803,-2.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,13.636,6953.55,10123.722222222223,0.0,0.062873
8804,-1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,18.182,6994.8,9625.666666666666,0.0,0.061526
8805,-1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,13.636,7309.4,9261.444444444445,0.0,0.057594
8806,-1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,27.273,6877.4,9500.611111111111,0.0,0.053916
8807,-1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,22.727,7396.75,8911.222222222223,0.0,0.059973
8808,-1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,27.273,7222.7,8829.166666666666,0.0,0.057361
8809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.727,7241.9,8570.666666666666,0.0,0.055682
8810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.182,7028.05,8333.055555555555,0.0,0.050281
8811,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.636,6968.05,7437.0,0.0,0.050631
8812,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.636,8169.3,7321.5,0.0,0.05645
8813,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.091,9191.15,7411.5,0.0,0.054113
8814,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.818,8309.75,7876.611111111111,0.0,0.057358
8815,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.364,7931.3,8213.944444444445,0.0,0.064799
8816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.818,7621.9,8213.944444444445,0.0,0.062817
8817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.273,8591.5,8787.277777777777,0.0,0.060147
8818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.727,9016.5,8808.166666666666,0.0,0.060001
8819,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.182,8497.55,9472.611111111111,0.0,0.055094
8820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.727,8838.1,9810.388888888889,0.0,0.050468
8821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.818,8888.05,9857.111111111111,0.0,0.057972
8822,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.273,9014.2,10135.166666666666,0.0,0.061845
8823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.273,9217.75,9589.166666666666,0.0,0.061627
8824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.727,9293.5,8879.777777777777,0.0,0.061514
8825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.727,9011.75,9862.5,0.0,0.050547
8826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.182,8659.75,9284.5,0.0,0.052601
8827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.636,7788.4,10004.5,0.0,0.058585
8828,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.091,8116.45,10369.611111111111,0.0,0.04911
8829,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.636,8439.8,11054.111111111111,0.0,0.040768
8830,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.636,8743.65,9886.055555555555,0.0,0.045315
8831,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.091,8763.25,9709.888888888889,0.0,0.04227
8832,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,31.818,7773.25,9869.888888888889,0.0,0.049442
8833,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,31.818,7153.25,8636.5,0.0,0.047404
8834,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,27.273,7831.65,9106.722222222223,0.0,0.049861
8835,-1.0,0.0,0.0,0.0,0.0,0.0,0.5,22.727,8393.45,8686.722222222223,0.0,0.051076
8836,-1.0,0.0,0.0,0.0,0.0,0.0,0.5,18.182,8120.9,9182.888888888889,0.0,0.062061
8837,-1.0,0.0,0.0,0.0,0.0,0.0,0.5,13.636,7742.9,8426.888888888889,0.0,0.065502
8838,0.0,0.0,0.0,0.0,0.0,0.0,0.5,9.091,7205.15,8460.388888888889,0.0,0.071787
8839,-1.0,0.0,0.0,0.0,0.0,0.0,0.5,9.091,7523.9,8587.888888888889,0.0,0.069963
8840,-1.0,0.0,0.0,0.0,0.0,0.0,0.5,9.091,7542.9,8194.555555555555,0.0,0.065459
8841,-2.0,0.0,0.0,0.0,0.0,0.0,0.5,9.091,7592.95,7917.277777777777,0.0,0.065233
8842,-2.0,0.0,0.0,4.76,0.0,0.0,0.5,13.636,7655.95,8506.666666666666,0.0,0.066604
8843,-3.0,0.0,0.0,4.76,0.0,0.0,0.5,9.091,7451.15,7636.444444444444,0.0,0.07709
8844,-3.0,0.0,0.0,4.76,0.0,0.0,0.5,9.091,7371.15,8296.5,0.0,0.080098
8845,-2.0,0.0,0.0,4.76,0.0,0.0,0.5,4.545,7215.9,7926.5,0.0,0.078731
8846,-1.0,0.0,0.0,4.76,0.0,0.0,0.5,22.727,7828.95,8123.888888888889,0.0,0.085059
8847,-1.0,0.0,0.0,4.76,0.0,0.0,0.5,18.182,8054.55,7840.777777777777,0.0,0.079087
8848,-1.0,0.0,0.0,4.76,0.0,0.0,0.5,13.636,8246.7,8898.777777777777,0.0,0.078528
8849,0.0,0.0,0.0,4.76,0.0,0.0,0.5,27.273,7621.1,9360.944444444445,0.0,0.070123
8850,0.0,0.0,0.0,4.76,0.0,0.0,0.0,22.727,7344.25,8990.944444444445,0.0,0.073388
8851,0.0,0.0,0.0,4.76,0.0,0.0,0.0,22.727,7296.0,9431.0,0.0,0.069569
8852,0.0,0.0,0.0,4.76,0.0,0.0,0.0,18.182,7322.8,9431.0,0.0,0.070961
8853,1.0,0.0,0.0,4.76,0.0,0.0,0.0,13.636,7352.95,9241.833333333334,0.0,0.07311
8854,2.0,0.0,0.0,4.76,0.0,0.0,0.0,9.091,6823.95,8301.166666666666,0.0,0.075618
8855,1.0,0.0,0.0,4.76,0.0,0.0,0.0,13.636,6772.2,9324.666666666666,0.0,0.075397
8856,1.0,0.0,0.0,4.76,0.0,0.0,0.0,27.273,6770.95,9216.888888888889,0.0,0.066057
8857,0.0,0.0,0.0,4.76,0.0,0.0,0.5,22.727,7318.9,9544.055555555555,0.0,0.058613
8858,-1.0,0.0,0.0,4.76,0.0,0.0,0.5,36.364,8327.65,11140.888888888889,0.0,0.059658
8859,-1.0,0.0,0.0,4.76,0.0,0.0,0.5,31.818,8360.45,11788.166666666666,0.0,0.057346
8860,-2.0,0.0,0.0,4.76,0.0,0.0,0.5,27.273,8341.45,12256.777777777777,0.0,0.061622
8861,-1.0,0.0,0.0,4.76,0.0,0.0,0.5,22.727,8408.4,12508.777777777777,0.0,0.055587
8862,-2.0,0.0,0.0,4.76,0.0,0.0,0.5,36.364,8619.0,11848.722222222223,0.0,0.05578
8863,-1.0,0.0,0.0,0.0,0.0,0.0,0.5,31.818,8787.2,11336.722222222223,0.0,0.052387
8864,-1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,27.273,9979.0,11643.388888888889,0.0,0.058087
8865,-1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,22.727,10312.0,11643.388888888889,0.0,0.067716
8866,-1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,22.727,9552.8,11868.944444444445,0.0,0.062575
8867,-2.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,18.182,10779.95,11684.055555555555,0.0,0.070025
8868,-3.0,0.0,0.0,0.0,0.0,0.0,0.75,13.636,10281.8,11172.055555555555,0.0,0.069742
8869,-3.0,0.0,0.0,0.0,0.0,0.0,0.75,13.636,11065.8,11222.888888888889,0.0,0.062808
8870,-2.0,0.0,0.0,0.0,0.0,0.0,0.75,9.091,11428.65,11264.666666666666,0.0,0.065227
8871,-2.0,0.0,0.0,0.0,0.0,0.0,0.75,9.091,11580.9,10697.333333333334,0.0,0.068538
8872,-2.0,0.0,0.0,0.0,0.0,0.0,0.75,18.182,11813.3,10646.0,0.0,0.069169
8873,-2.0,0.0,0.0,0.0,0.0,0.0,0.75,22.727,11524.3,9176.0,0.0,0.066381
8874,-2.0,0.0,0.0,0.0,0.0,0.0,0.75,18.182,11143.15,9217.777777777777,0.0,0.074926
8875,-2.0,0.0,0.0,0.0,0.0,0.0,0.75,13.636,11163.55,9239.111111111111,0.0,0.074595
8876,-2.0,0.0,0.0,0.0,0.0,0.0,0.75,22.727,11214.75,7596.944444444444,0.0,0.070744
8877,-1.0,0.0,0.0,0.0,0.0,0.0,0.75,22.727,10741.2,6812.944444444444,0.0,0.070335
8878,-1.0,0.0,0.0,0.0,0.0,0.0,0.75,31.818,9263.25,5801.666666666667,0.0,0.065665
8879,-1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,27.273,9821.7,6015.166666666667,0.0,0.068904
8880,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,22.727,10291.15,7073.166666666667,0.0,0.0651
8881,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,31.818,10165.0,7733.222222222223,0.0,0.062616
8882,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,31.818,10317.25,6883.888888888889,0.0,0.068354
8883,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,27.273,11033.5,7715.888888888889,0.0,0.068484
8884,2.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,22.727,10214.3,7300.388888888889,0.0,0.063664
8885,2.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,27.273,9526.3,7642.611111111111,0.0,0.065783
8886,2.0,0.0,0.0,0.0,0.0,0.0,0.5,22.727,9596.7,8154.611111111111,0.0,0.065341
8887,3.0,0.0,0.0,0.0,0.0,0.0,0.5,18.182,9168.75,8964.222222222223,0.0,0.060169
8888,2.0,0.0,0.0,0.0,0.0,0.0,0.5,22.727,9332.75,8964.222222222223,0.0,0.061874
8889,2.0,0.0,0.0,0.0,0.0,0.0,0.5,22.727,8381.8,10027.555555555555,0.0,0.070507
8890,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.182,7994.2,10139.555555555555,0.0,0.067995
8891,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.727,8510.2,11342.055555555555,0.0,0.067297
8892,2.0,0.0,0.0,0.0,4.76,0.0,0.0,18.182,8481.55,11396.777777777777,0.0,0.066569
